SiteName,date,PM2.5,AQI,CO,NO2,O3,SO2,SiteTypes,SiteX,SiteY
西直门北,20161027,32.95833333,56.45833333,1.158333333,67.91666667,4.47826087,5.5,交通污染监控点,116.349,39.954
西直门北,20160113,33.95454545,40.125,1.341666667,63.95833333,16.91304348,15.75,交通污染监控点,116.349,39.954
西直门北,20160503,31.57142857,77.25,0.45,48.875,35.20833333,3.083333333,交通污染监控点,116.349,39.954
西直门北,20161205,42.375,189.7826087,1.008333333,55.95833333,28.375,9.75,交通污染监控点,116.349,39.954
西直门北,20160826,13,36.79166667,0.3625,57,49,2.916666667,交通污染监控点,116.349,39.954
西直门北,20160715,40.41666667,60.58333333,0.666666667,57.25,52.95652174,2.125,交通污染监控点,116.349,39.954
西直门北,20160213,15.91666667,128,0.429166667,17.25,40.5,5.583333333,交通污染监控点,116.349,39.954
西直门北,20161102,115.9583333,108.5416667,1.65,101.625,7.434782609,15.33333333,交通污染监控点,116.349,39.954
西直门北,20161028,15.25,46.45833333,0.554166667,57.91666667,19.95833333,3.333333333,交通污染监控点,116.349,39.954
西直门北,20160210,108,96.54166667,3.120833333,90.91666667,9.347826087,57.45833333,交通污染监控点,116.349,39.954
西直门北,20161018,131.2916667,119.5416667,1.7125,97,5.375,6.75,交通污染监控点,116.349,39.954
西直门北,20161201,34.66666667,67.91666667,0.816666667,64.66666667,35.04166667,11.875,交通污染监控点,116.349,39.954
西直门北,20160217,54.29166667,50.70833333,1.35,79.375,16.04166667,21.83333333,交通污染监控点,116.349,39.954
西直门北,20160827,19.33333333,51.58333333,0.479166667,66.33333333,33.95833333,5.416666667,交通污染监控点,116.349,39.954
西直门北,20160706,78.20833333,118.9583333,0.916666667,71.29166667,123.4166667,6.791666667,交通污染监控点,116.349,39.954
西直门北,20161017,75.91666667,126.5833333,1.095833333,80,23,4.416666667,交通污染监控点,116.349,39.954
西直门北,20160120,152.1666667,155.3846154,3.230769231,93.38461538,2.538461538,70.46153846,交通污染监控点,116.349,39.954
西直门北,20160127,111.5833333,100.0416667,2.404166667,101.2916667,6.086956522,47.33333333,交通污染监控点,116.349,39.954
西直门北,20160201,16.65217391,32.58333333,0.879166667,55,25.08333333,11.125,交通污染监控点,116.349,39.954
西直门北,20160917,46.58333333,117.0416667,0.7875,65.04166667,32.30434783,4.208333333,交通污染监控点,116.349,39.954
西直门北,20160124,19,57.08333333,0.816666667,45.75,30.5,8.333333333,交通污染监控点,116.349,39.954
西直门北,20160926,67.375,140.1304348,1.225,70.75,42.75,3.583333333,交通污染监控点,116.349,39.954
西直门北,20160316,258.3157895,233.0416667,2.516666667,125.1666667,29.20833333,51.45833333,交通污染监控点,116.349,39.954
西直门北,20160131,16.375,61.16666667,0.75,43.33333333,33.65217391,9.208333333,交通污染监控点,116.349,39.954
西直门北,20161008,16.83333333,43.20833333,0.575,45.625,38.91666667,3.541666667,交通污染监控点,116.349,39.954
西直门北,20161206,90.5,68.20833333,2.5875,104.0833333,5.695652174,31,交通污染监控点,116.349,39.954
西直门北,20161106,73.79166667,165.9166667,1.079166667,72.33333333,22.39130435,9.791666667,交通污染监控点,116.349,39.954
西直门北,20161128,64.5,57.375,1.929166667,86.75,7.434782609,24.95833333,交通污染监控点,116.349,39.954
西直门北,20160214,10.375,17.54166667,0.525,18.25,48.2173913,4.833333333,交通污染监控点,116.349,39.954
西直门北,20161220,380.6666667,386.9565217,8.045833333,150.2916667,3.391304348,14.25,交通污染监控点,116.349,39.954
西直门北,20160317,327.5217391,336,2.6125,139.625,25.52173913,41.5,交通污染监控点,116.349,39.954
西直门北,20161105,197.7916667,294.2608696,3.125,119.5,14.58333333,8.291666667,交通污染监控点,116.349,39.954
西直门北,20160505,59,68.54166667,0.9375,71.33333333,54.66666667,17.625,交通污染监控点,116.349,39.954
西直门北,20160710,87.41666667,125.2173913,0.729166667,55.33333333,94.95833333,5.625,交通污染监控点,116.349,39.954
西直门北,20160717,81.5,86.79166667,1.029166667,73.625,105.3043478,4.625,交通污染监控点,116.349,39.954
西直门北,20161112,81.08333333,110.0833333,1.825,87.04166667,7.434782609,13.125,交通污染监控点,116.349,39.954
西直门北,20160114,85,76.05,2.415789474,95.6,7.45,36.7,交通污染监控点,116.349,39.954
西直门北,20160205,13.25,30.08333333,0.495833333,36.04166667,38.70833333,7.958333333,交通污染监控点,116.349,39.954
西直门北,20160928,21.09090909,39.04545455,0.504545455,70.68181818,23.40909091,2.636363636,交通污染监控点,116.349,39.954
西直门北,20160212,171.6666667,206.25,2.491666667,81.33333333,8.217391304,27.95833333,交通污染监控点,116.349,39.954
西直门北,20160716,40.91666667,53.70833333,0.679166667,65.95833333,47.08333333,3.833333333,交通污染监控点,116.349,39.954
西直门北,20161203,195.6086957,180.75,4.275,125.4166667,6.136363636,34.95833333,交通污染监控点,116.349,39.954
西直门北,20160219,18.375,38.875,0.670833333,46.54166667,29.83333333,6.333333333,交通污染监控点,116.349,39.954
西直门北,20160428,105.0416667,155.7916667,1.154166667,92.04166667,56.43478261,11.04166667,交通污染监控点,116.349,39.954
西直门北,20160211,162.5833333,206.9166667,3.2,89.625,2.958333333,46.75,交通污染监控点,116.349,39.954
西直门北,20161019,240.3809524,222.25,2.191666667,107.7916667,12.60869565,7.333333333,交通污染监控点,116.349,39.954
西直门北,20161202,101.9565217,91.17391304,2.095652174,100.5652174,7.272727273,24.30434783,交通污染监控点,116.349,39.954
西直门北,20160218,19.625,59.54166667,0.683333333,41,39.17391304,8.833333333,交通污染监控点,116.349,39.954
西直门北,20160828,14.79166667,49.79166667,0.420833333,60.54166667,46.69565217,4.541666667,交通污染监控点,116.349,39.954
西直门北,20160707,115.6666667,127.0416667,1.25,60.54166667,109.8571429,10.70833333,交通污染监控点,116.349,39.954
西直门北,20160126,40.08333333,55.25,1.020833333,46.875,31.04166667,22.45833333,交通污染监控点,116.349,39.954
西直门北,20161109,212.0769231,175,3.046153846,116.0769231,2,19.84615385,交通污染监控点,116.349,39.954
西直门北,20160318,224.125,374.7916667,1.8625,95.625,35.5,19.29166667,交通污染监控点,116.349,39.954
西直门北,20160202,31.79166667,37.91666667,1.333333333,73.375,15.73913043,19,交通污染监控点,116.349,39.954
西直门北,20160918,23.08333333,52.22727273,0.566666667,50.66666667,17.16666667,2.458333333,交通污染监控点,116.349,39.954
西直门北,20160125,42.20833333,54.5,1.508333333,62.58333333,23.30434783,21.73913043,交通污染监控点,116.349,39.954
西直门北,20160927,34.65217391,86.29166667,0.654166667,47.04347826,33.43478261,2.583333333,交通污染监控点,116.349,39.954
西直门北,20161130,95.54166667,157.625,2.425,83,18.30434783,23.875,交通污染监控点,116.349,39.954
西直门北,20160216,9.318181818,49.95833333,0.4375,29.875,45.7826087,4.875,交通污染监控点,116.349,39.954
西直门北,20161009,35.75,55.70833333,0.9,74.79166667,10.7826087,7.666666667,交通污染监控点,116.349,39.954
西直门北,20161207,139.8695652,154.6086957,3,112.3043478,4.826086957,34.17391304,交通污染监控点,116.349,39.954
西直门北,20161107,46.125,91.33333333,0.854166667,64.04166667,17.41666667,4.708333333,交通污染监控点,116.349,39.954
西直门北,20161129,113.25,118.4583333,3.104166667,88.41666667,3.958333333,33.125,交通污染监控点,116.349,39.954
西直门北,20160215,12.375,27.33333333,0.525,22.83333333,47.45833333,5.166666667,交通污染监控点,116.349,39.954
西直门北,20161221,372.9583333,411.375,7.979166667,163.9583333,2.916666667,16.54166667,交通污染监控点,116.349,39.954
西直门北,20160429,135.0833333,116.875,1.3875,106.3043478,53.41666667,21.125,交通污染监控点,116.349,39.954
西直门北,20160101,183.0833333,164.5833333,3.641666667,128.375,3.608695652,50.375,交通污染监控点,116.349,39.954
西直门北,20160506,64.79166667,173.75,0.279166667,30.08333333,53.60869565,2,交通污染监控点,116.349,39.954
西直门北,20160711,86.39130435,106.2916667,0.741666667,56.83333333,98.91304348,6.833333333,交通污染监控点,116.349,39.954
西直门北,20160718,112,136.4583333,1.179166667,75.75,86.04166667,4.583333333,交通污染监控点,116.349,39.954
西直门北,20161113,93.58333333,103.25,2.633333333,84.83333333,2,10.58333333,交通污染监控点,116.349,39.954
西直门北,20160115,96.375,133.0416667,2.9375,100.75,7.47826087,35.33333333,交通污染监控点,116.349,39.954
西直门北,20160206,34.20833333,41.29166667,0.970833333,61.625,24.34782609,17.25,交通污染监控点,116.349,39.954
西直门北,20160929,60.04166667,61.125,0.820833333,90.75,35.43478261,8.875,交通污染监控点,116.349,39.954
西直门北,20160527,51.04166667,73.79166667,0.725,92.83333333,71,15.20833333,交通污染监控点,116.349,39.954
西直门北,20160405,124.75,144.75,1.029166667,80.58333333,51.29166667,23.625,交通污染监控点,116.349,39.954
西直门北,20160603,87.66666667,91.875,1.345833333,103.75,98.91304348,26.83333333,交通污染监控点,116.349,39.954
西直门北,20160220,16.66666667,33.13043478,0.525,39.66666667,38.17391304,6.791666667,交通污染监控点,116.349,39.954
西直门北,20161013,169.1304348,157.9130435,1.82173913,117.4782609,22.22727273,8.434782609,交通污染监控点,116.349,39.954
西直门北,20160624,17.41666667,75.20833333,0.4375,54.45833333,48.20833333,2,交通污染监控点,116.349,39.954
西直门北,20161020,104.9583333,245.0833333,1.531818182,80.31818182,11.5,6.541666667,交通污染监控点,116.349,39.954
西直门北,20160426,93.26086957,126.9166667,1.366666667,64.70833333,67.60869565,29.79166667,交通污染监控点,116.349,39.954
西直门北,20160701,15.79166667,73.29166667,0.379166667,52.5,79.69565217,2.791666667,交通污染监控点,116.349,39.954
西直门北,20160829,23.16666667,55.33333333,0.5375,75.08333333,51.625,5.25,交通污染监控点,116.349,39.954
西直门北,20160708,95.5,131.5,1.158333333,61.5,152.4285714,7.416666667,交通污染监控点,116.349,39.954
西直门北,20160905,34.08333333,78.70833333,0.516666667,57.125,74.26086957,3.458333333,交通污染监控点,116.349,39.954
西直门北,20161110,159.625,238.2916667,1.833333333,85.25,4.652173913,11.91666667,交通污染监控点,116.349,39.954
西直门北,20160319,73.375,139.3333333,1.0125,67.54166667,32.17391304,19.04166667,交通污染监控点,116.349,39.954
西直门北,20160203,37.91304348,54.2173913,1.582608696,84.47826087,8.869565217,22.82608696,交通污染监控点,116.349,39.954
西直门北,20160919,13.83333333,37.08333333,0.529166667,56.70833333,27.39130435,3.583333333,交通污染监控点,116.349,39.954
西直门北,20160524,23.33333333,65.79166667,0.495833333,114.1428571,62.91304348,6.434782609,交通污染监控点,116.349,39.954
西直门北,20160402,9.666666667,54.45833333,0.295833333,33.41666667,43.95652174,2.541666667,交通污染监控点,116.349,39.954
西直门北,20161003,135.2916667,213.7916667,1.345833333,83.58333333,55.65217391,6.75,交通污染监控点,116.349,39.954
西直门北,20160805,65.54166667,116.4166667,0.7875,54.04166667,90.25,10.95833333,交通污染监控点,116.349,39.954
西直门北,20161010,98.5,82.29166667,1.445454545,102.9047619,7.916666667,8.095238095,交通污染监控点,116.349,39.954
西直门北,20161208,104.875,203.7826087,2.475,74.20833333,28.09090909,17.20833333,交通污染监控点,116.349,39.954
西直门北,20161108,28,52.14285714,1.341666667,65.64285714,8.538461538,11.41666667,交通污染监控点,116.349,39.954
西直门北,20160423,19.70833333,61.66666667,0.4375,50.375,43.25,3,交通污染监控点,116.349,39.954
西直门北,20160110,53.83333333,102.6956522,1.783333333,74.5,11.125,26.08333333,交通污染监控点,116.349,39.954
西直门北,20161222,69.95238095,289.3043478,1.4,53.7826087,40.59090909,9.434782609,交通污染监控点,116.349,39.954
西直门北,20160430,181.375,245.7083333,1.470833333,109.375,84.08695652,14.33333333,交通污染监控点,116.349,39.954
西直门北,20160102,278.9166667,287.1304348,5.416666667,151.2916667,2.083333333,55.08333333,交通污染监控点,116.349,39.954
西直门北,20160507,25.26086957,57.43478261,0.413043478,56.69565217,49.69565217,2.956521739,交通污染监控点,116.349,39.954
西直门北,20160712,34.75,89.79166667,0.575,53.20833333,59.79166667,3.416666667,交通污染监控点,116.349,39.954
西直门北,20160719,101.2916667,140.9583333,1.3125,67.29166667,26.2173913,5.166666667,交通污染监控点,116.349,39.954
西直门北,20161114,43.625,120.75,1.163636364,52.08333333,34.47826087,5.5,交通污染监控点,116.349,39.954
西直门北,20160116,130,147.9583333,2.4625,84.08333333,4.333333333,44.625,交通污染监控点,116.349,39.954
西直门北,20160207,34.19047619,62.95833333,1.079166667,65.25,22.75,53.41666667,交通污染监控点,116.349,39.954
西直门北,20160930,112.75,117.9583333,1.095833333,117.0833333,56.41666667,11.08333333,交通污染监控点,116.349,39.954
西直门北,20160528,46.5,83.83333333,0.704166667,74.66666667,91.13043478,13.04166667,交通污染监控点,116.349,39.954
西直门北,20160406,158.5,156.3478261,2.004166667,100.9583333,34.39130435,38.58333333,交通污染监控点,116.349,39.954
西直门北,20160604,83.31818182,121.0909091,0.786363636,67,120.9090909,20.27272727,交通污染监控点,116.349,39.954
西直门北,20160221,92.625,68.54166667,1.6125,79.79166667,12.04166667,30.91666667,交通污染监控点,116.349,39.954
西直门北,20161014,259.0416667,274.375,2.204166667,138.9583333,20.29166667,9.416666667,交通污染监控点,116.349,39.954
西直门北,20160625,19.875,38.04166667,0.370833333,52.625,63.2173913,3.625,交通污染监控点,116.349,39.954
西直门北,20161021,49,74.41666667,0.908333333,57.54166667,11.5,2.916666667,交通污染监控点,116.349,39.954
西直门北,20160427,100.3636364,113.4347826,1.225,92.83333333,40.875,15.625,交通污染监控点,116.349,39.954
西直门北,20160702,51.375,64.54166667,0.6,72.95833333,85.375,3.833333333,交通污染监控点,116.349,39.954
西直门北,20160830,33.54166667,64,0.625,83.58333333,93.56521739,5.791666667,交通污染监控点,116.349,39.954
西直门北,20160709,82.25,119.2916667,0.754166667,59.375,90.04347826,5.375,交通污染监控点,116.349,39.954
西直门北,20160906,22.16666667,58.58823529,0.533333333,71.38888889,27.66666667,4.333333333,交通污染监控点,116.349,39.954
西直门北,20161111,91.81818182,152.25,1.970833333,87.375,4.125,13.625,交通污染监控点,116.349,39.954
西直门北,20160320,68.04166667,86.375,0.979166667,88.04166667,23.625,12.79166667,交通污染监控点,116.349,39.954
西直门北,20160204,12.91666667,39.33333333,0.516666667,41.625,36.34782609,9,交通污染监控点,116.349,39.954
西直门北,20160920,23.875,50.625,0.620833333,73.5,38.45833333,4.916666667,交通污染监控点,116.349,39.954
西直门北,20160525,14.20833333,42.375,0.383333333,NA,72.45833333,4.166666667,交通污染监控点,116.349,39.954
西直门北,20160403,21.16666667,42.66666667,0.375,46.83333333,41.29166667,3.25,交通污染监控点,116.349,39.954
西直门北,20161004,38.13043478,116.9565217,1.043478261,53.7826087,18.26086957,3.47826087,交通污染监控点,116.349,39.954
西直门北,20160806,104.8695652,120.6190476,0.9,63.52173913,95.27272727,10.69565217,交通污染监控点,116.349,39.954
西直门北,20161011,120.7391304,165.3913043,1.47826087,90.69565217,21.40909091,7.52173913,交通污染监控点,116.349,39.954
西直门北,20161209,28.26086957,62.04761905,0.830434783,57.65217391,27.13043478,10.95652174,交通污染监控点,116.349,39.954
西直门北,20160225,27.08333333,49.54166667,0.9375,54.83333333,22.70833333,11.45833333,交通污染监控点,116.349,39.954
西直门北,20160424,83.45833333,80.54166667,1.008333333,82.54166667,44.56521739,26.04166667,交通污染监控点,116.349,39.954
西直门北,20160111,14.91666667,49.66666667,0.608333333,41.82608696,27.56521739,10.16666667,交通污染监控点,116.349,39.954
西直门北,20161223,44.05555556,42.625,1.111111111,69.16666667,18.77777778,8.055555556,交通污染监控点,116.349,39.954
西直门北,20160501,208.5,234.5833333,2.020833333,74.20833333,98.875,32.08333333,交通污染监控点,116.349,39.954
西直门北,20160224,35.25,44.375,1.2125,59.25,23.60869565,14.75,交通污染监控点,116.349,39.954
西直门北,20160508,61.45833333,78.66666667,0.808333333,76.625,49.91304348,19.16666667,交通污染监控点,116.349,39.954
西直门北,20160713,23.875,48.41666667,0.541666667,62.625,86.39130435,2.833333333,交通污染监控点,116.349,39.954
西直门北,20160720,39,102.125,0.708333333,33.875,43.45833333,5.458333333,交通污染监控点,116.349,39.954
西直门北,20161115,40.125,53.75,1.545833333,76.75,9.333333333,13.33333333,交通污染监控点,116.349,39.954
西直门北,20160117,44.95833333,127.0833333,0.908333333,43.75,32.65217391,11.25,交通污染监控点,116.349,39.954
西直门北,20160208,217.7727273,342.5,1.366666667,60.66666667,29,91.33333333,交通污染监控点,116.349,39.954
西直门北,20161001,177.625,194.9166667,1.683333333,138.9583333,41.13043478,17.20833333,交通污染监控点,116.349,39.954
西直门北,20160529,32.625,69,0.504166667,59.70833333,85,6.208333333,交通污染监控点,116.349,39.954
西直门北,20160407,98,221.875,1.4375,79.625,32.625,9.583333333,交通污染监控点,116.349,39.954
西直门北,20160605,78.45833333,109.875,0.820833333,58.875,111.0869565,16.875,交通污染监控点,116.349,39.954
西直门北,20160222,81.95833333,146.3478261,1.245833333,56.95833333,28.34782609,19.125,交通污染监控点,116.349,39.954
西直门北,20161015,214,310.6818182,2.090909091,123.6363636,2.19047619,8.045454545,交通污染监控点,116.349,39.954
西直门北,20160626,43.77272727,65.36363636,0.505882353,81.05882353,73.46666667,3.476190476,交通污染监控点,116.349,39.954
西直门北,20161022,19.5,50.20833333,0.770833333,49.04166667,14,2.416666667,交通污染监控点,116.349,39.954
西直门北,20160619,69.125,86.625,0.791666667,76.04166667,118.2173913,5.833333333,交通污染监控点,116.349,39.954
西直门北,20160703,84.95833333,88.91666667,0.904166667,78.54166667,109.7391304,8.791666667,交通污染监控点,116.349,39.954
西直门北,20160831,20.33333333,61.16666667,0.479166667,71.66666667,42.875,6.958333333,交通污染监控点,116.349,39.954
西直门北,20160922,113.3333333,126.8333333,1.158333333,99.66666667,44.29166667,9.416666667,交通污染监控点,116.349,39.954
西直门北,20160329,24.95652174,102,0.526086957,57.43478261,36.04761905,7.565217391,交通污染监控点,116.349,39.954
西直门北,20160512,47.73913043,164.125,0.629166667,49.25,34.86956522,3.208333333,交通污染监控点,116.349,39.954
西直门北,20160321,133.2727273,133.7826087,1.395652174,115.3043478,30.04545455,26.43478261,交通污染监控点,116.349,39.954
西直门北,20160724,64.16666667,141.7222222,0.904166667,48.33333333,90.16666667,7.708333333,交通污染监控点,116.349,39.954
西直门北,20160921,74.04166667,74.95833333,1.095833333,111.0416667,16.7826087,7.208333333,交通污染监控点,116.349,39.954
西直门北,20160526,21.83333333,58.875,0.404166667,56.5,68.17391304,3.75,交通污染监控点,116.349,39.954
西直门北,20160404,76.5,73.75,0.658333333,76.29166667,40.52173913,15.375,交通污染监控点,116.349,39.954
西直门北,20161005,62.7826087,62.2173913,1.286956522,69.39130435,15.09090909,3.956521739,交通污染监控点,116.349,39.954
西直门北,20160807,21.86363636,78.78947368,0.540909091,50.59090909,77.36363636,6.318181818,交通污染监控点,116.349,39.954
西直门北,20161012,80.45833333,117.75,1.1375,88.33333333,20.79166667,5.5,交通污染监控点,116.349,39.954
西直门北,20161210,53.16666667,62.70833333,1.5,77.66666667,7.826086957,20,交通污染监控点,116.349,39.954
西直门北,20160226,42.33333333,47.5,1,58.83333333,25.91304348,16.45833333,交通污染监控点,116.349,39.954
西直门北,20160425,82.90909091,115.8181818,0.745454545,63.45454545,64.77272727,17.77272727,交通污染监控点,116.349,39.954
西直门北,20160112,17.375,30.7826087,0.8875,48.875,21.58333333,11.79166667,交通污染监控点,116.349,39.954
西直门北,20161224,135.6666667,116.125,2.916666667,104.0416667,3.47826087,29.45833333,交通污染监控点,116.349,39.954
西直门北,20160502,45.75,162.2083333,0.291666667,41.91666667,36.91304348,3.333333333,交通污染监控点,116.349,39.954
西直门北,20160119,31.16666667,57,1.458333333,78.08333333,4.272727273,11.41666667,交通污染监控点,116.349,39.954
西直门北,20160509,38.16666667,80.20833333,0.666666667,59.41666667,33.16666667,7.5,交通污染监控点,116.349,39.954
西直门北,20160714,38.75,57.45833333,0.854166667,75.5,77.04166667,4.625,交通污染监控点,116.349,39.954
西直门北,20160721,24.91666667,28.33333333,0.779166667,42.20833333,31.04347826,5.333333333,交通污染监控点,116.349,39.954
西直门北,20161116,101.8695652,102.7727273,2.756521739,80.9047619,7.318181818,19.95652174,交通污染监控点,116.349,39.954
西直门北,20160118,13.31818182,40.86956522,0.595652174,31.56521739,37.13043478,5.565217391,交通污染监控点,116.349,39.954
西直门北,20160209,42.54166667,95.33333333,1.2375,66.25,24.08333333,21.54166667,交通污染监控点,116.349,39.954
西直门北,20161002,201.3333333,244.1666667,1.433333333,105.8333333,59.04166667,10.20833333,交通污染监控点,116.349,39.954
西直门北,20160530,83.83333333,93.16666667,1.15,81.33333333,124.5217391,20.91666667,交通污染监控点,116.349,39.954
西直门北,20160408,24.125,68.45833333,0.575,61.54166667,39.39130435,7.541666667,交通污染监控点,116.349,39.954
西直门北,20160606,98.36363636,105.8695652,0.926086957,63.86956522,109,11.52173913,交通污染监控点,116.349,39.954
西直门北,20160223,16.75,52.16666667,0.508333333,34.29166667,39.625,5.666666667,交通污染监控点,116.349,39.954
西直门北,20161016,114.6666667,200.25,0.966666667,89.54166667,18.95833333,5.708333333,交通污染监控点,116.349,39.954
西直门北,20160627,66.41666667,80.25,0.725,59,146.8333333,6,交通污染监控点,116.349,39.954
西直门北,20161023,31.41666667,37,0.954166667,66.29166667,13.08695652,5.125,交通污染监控点,116.349,39.954
西直门北,20160620,93.375,119.5,1.070833333,63,136.375,4.833333333,交通污染监控点,116.349,39.954
西直门北,20160704,139.1666667,169.75,1.079166667,57.5,113.4583333,5.541666667,交通污染监控点,116.349,39.954
西直门北,20160901,9.458333333,47.08333333,0.325,47.91666667,42.52173913,3.541666667,交通污染监控点,116.349,39.954
西直门北,20160923,129.4090909,157.5909091,1.172727273,73.5,116.8571429,5.090909091,交通污染监控点,116.349,39.954
西直门北,20160330,33.08333333,63.45833333,0.591666667,60.33333333,37.41666667,4.583333333,交通污染监控点,116.349,39.954
西直门北,20160513,37.625,72.41666667,0.741666667,73.41666667,35.375,4.708333333,交通污染监控点,116.349,39.954
西直门北,20160322,123.75,189.7083333,1.641666667,113.125,13,33.20833333,交通污染监控点,116.349,39.954
西直门北,20160725,53.72727273,103.1111111,0.880952381,46.23809524,54.65,13.85714286,交通污染监控点,116.349,39.954
西直门北,20160413,125.3333333,155.625,0.975,96.5,28.79166667,10.58333333,交通污染监控点,116.349,39.954
西直门北,20161212,223.7368421,262.4210526,2.842105263,114.0526316,4.888888889,42,交通污染监控点,116.349,39.954
西直门北,20160801,76.41666667,87.66666667,1.229166667,50.79166667,100.75,4.291666667,交通污染监控点,116.349,39.954
西直门北,20161219,269.4090909,312.5909091,5.068181818,141.6190476,4.5,36.09090909,交通污染监控点,116.349,39.954
西直门北,20160808,36.72222222,51.47058824,0.655555556,48.22222222,77.76470588,6.333333333,交通污染监控点,116.349,39.954
西直门北,20160412,82.79166667,96.08333333,0.795833333,87.20833333,16.65217391,9.791666667,交通污染监控点,116.349,39.954
西直门北,20161211,181.5217391,143.9545455,3.852173913,113.826087,4.782608696,39.17391304,交通污染监控点,116.349,39.954
西直门北,20160227,23,55.45833333,0.795833333,56.41666667,25.625,11.5,交通污染监控点,116.349,39.954
西直门北,20161218,248.75,305.8333333,4.125,124.6666667,4.391304348,34.20833333,交通污染监控点,116.349,39.954
西直门北,20161126,269.2083333,282.1666667,4.0125,132.5,7.52173913,31.20833333,交通污染监控点,116.349,39.954
西直门北,20161225,169,209.5833333,3.141666667,117.25,2.583333333,39.91666667,交通污染监控点,116.349,39.954
西直门北,20161118,185.2916667,180.9166667,4.091666667,94.29166667,2.391304348,22.91666667,交通污染监控点,116.349,39.954
西直门北,20160312,120.2608696,93.7826087,2.1,104.7391304,7,45.52173913,交通污染监控点,116.349,39.954
西直门北,20160510,44.04166667,62.66666667,0.65,72.95833333,55.39130435,6.458333333,交通污染监控点,116.349,39.954
西直门北,20161125,168.1666667,164.1666667,2.908333333,105.0416667,5.583333333,30.70833333,交通污染监控点,116.349,39.954
西直门北,20160722,89.86363636,89.09090909,1.10952381,64.85714286,56.61904762,8.714285714,交通污染监控点,116.349,39.954
西直门北,20161117,107.4347826,145,2.630434783,61.22727273,3.217391304,19.43478261,交通污染监控点,116.349,39.954
西直门北,20160326,16.41666667,45.04166667,0.4875,48.91666667,35.54166667,5.875,交通污染监控点,116.349,39.954
西直门北,20160729,123.2916667,124.9583333,1.445833333,63.91666667,122.5217391,2.333333333,交通污染监控点,116.349,39.954
西直门北,20161124,76.56521739,55.41666667,1.55,89.73913043,12.26086957,21,交通污染监控点,116.349,39.954
西直门北,20160531,52.125,112.4375,0.85625,64.0625,58.125,14.125,交通污染监控点,116.349,39.954
西直门北,20160409,72.375,111.0833333,0.8875,80.95833333,33.75,17.79166667,交通污染监控点,116.349,39.954
西直门北,20160607,59.08333333,106.375,0.795833333,50.125,82.30434783,3.5,交通污染监控点,116.349,39.954
西直门北,20160812,94.06666667,126.2307692,0.813333333,54.26666667,48,7.733333333,交通污染监控点,116.349,39.954
西直门北,20160614,39.20833333,65.75,0.633333333,49.125,59.20833333,2.625,交通污染监控点,116.349,39.954
西直门北,20160628,78.70833333,87.375,0.729166667,63.04166667,59.79166667,2.041666667,交通污染监控点,116.349,39.954
西直门北,20161024,67.82608696,68.82608696,1.582608696,77.39130435,2,8.826086957,交通污染监控点,116.349,39.954
西直门北,20160621,96.875,115.5833333,0.920833333,60.04166667,116.826087,2.125,交通污染监控点,116.349,39.954
西直门北,20160324,18.60869565,40.17391304,0.530434783,60.69565217,27.73913043,4.826086957,交通污染监控点,116.349,39.954
西直门北,20160902,14,46.75,0.4125,46.29166667,22.79166667,2.458333333,交通污染监控点,116.349,39.954
西直门北,20160924,132.875,159.7083333,1.229166667,95.29166667,78.16666667,5.916666667,交通污染监控点,116.349,39.954
西直门北,20160331,166.6666667,138,1.566666667,110.2916667,34.26086957,37.33333333,交通污染监控点,116.349,39.954
西直门北,20160514,47.26086957,64.47826087,0.626086957,68.2173913,30.86363636,2.565217391,交通污染监控点,116.349,39.954
西直门北,20160323,24.33333333,98.70833333,0.575,50.91666667,34.43478261,5.083333333,交通污染监控点,116.349,39.954
西直门北,20160726,21.04166667,48.875,0.470833333,47.16666667,84.58333333,3.083333333,交通污染监控点,116.349,39.954
西直门北,20160414,30.65217391,105.3181818,0.452173913,43.65217391,51.86363636,3.565217391,交通污染监控点,116.349,39.954
西直门北,20161213,48.5,179.0416667,1.216666667,65.45833333,22.25,12.875,交通污染监控点,116.349,39.954
西直门北,20160802,62.36363636,109.65,1.063636364,62.09090909,90.57142857,4.681818182,交通污染监控点,116.349,39.954
西直门北,20160421,95.68181818,119.8181818,1,98.72727273,35.13636364,12.81818182,交通污染监控点,116.349,39.954
西直门北,20160809,51.86666667,72.8,1.1,64.8,123.7333333,12.86666667,交通污染监控点,116.349,39.954
西直门北,20161227,41,38.16666667,0.854166667,60.08333333,24.33333333,7.875,交通污染监控点,116.349,39.954
西直门北,20161120,55.83333333,122.0416667,1.475,52.83333333,7.869565217,4.916666667,交通污染监控点,116.349,39.954
西直门北,20160228,40.33333333,57.79166667,1.029166667,49.91666667,27.69565217,8.916666667,交通污染监控点,116.349,39.954
西直门北,20160816,28.875,44.83333333,0.591666667,65.58333333,65.17391304,3.791666667,交通污染监控点,116.349,39.954
西直门北,20160618,46.45833333,64.04166667,0.65,83.125,81.625,3.541666667,交通污染监控点,116.349,39.954
西直门北,20161226,54.13636364,158.8181818,1.272727273,62.90909091,23.66666667,22.31818182,交通污染监控点,116.349,39.954
西直门北,20161119,131,214.7916667,2.0375,82.375,15.41666667,14.45833333,交通污染监控点,116.349,39.954
西直门北,20160313,33.41666667,116.625,0.741666667,54.66666667,35,11.625,交通污染监控点,116.349,39.954
西直门北,20160511,169.1666667,136.75,1.183333333,74.16666667,76.95833333,18.79166667,交通污染监控点,116.349,39.954
